CE_COD_EVENTO,CE_NOMBRE_EVENTO,fuente_datos,fuente_tabla,fuente_registro,anyo,mes,fecha_inicio,duracion_dias,nivel_geografico,CE_COD_DEMARCACION,CPRO,nombre_provincia,cod_municipio_ine,nombre_municipio,nombre_municipio_ine,match_municipio_ine,metodo_asignacion_provincia,CE_ORIGEN,CE_MECANISMO,CE_TIPO,CE_AREA_KM2,CE_PRECIPITACION,tipo_afeccion,nivel_dano,indemnizacion_ccs_eur,victimas,evacuados,coste_hidraulico_eur,coste_nacional_eur,coste_ccaa_eur,coste_ayto_eur,coste_agricola_eur,calado_max,calado_medio,n_mediciones_calado,n_puntos_calado,caudal_max,caudal_medio,periodo_retorno_caudal_max,n_mediciones_caudal,n_puntos_caudal,n_arpsi_afectadas,arpsi_nombres,evento_en_arpsi,nombre_demarcacion,tiene_calado,tiene_caudal,tiene_arpsi
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,12.0,Castelló/Castellón,12135.0,Vila-real,Vila-real,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,307394.12,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,19.0,Guadalajara,19243.0,La Toba,Rueda de la Sierra,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2748.54,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,6.0,Badajoz,6115.0,La Roca de la Sierra,La Roca de la Sierra,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad;B44 - Actividad económica;B45 - Otro,VH-Muy Alto,1152617.69,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30016.0,Cartagena,Cartagena,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B43 - Usos de suelo rural;B44 - Actividad económica,M-Medio,209045.27,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,46.0,València/Valencia,46102.0,Quart de Poblet,Quart de Poblet,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,6318257.53,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48082.0,Santurtzi,Santurtzi,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,27811.98,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30027.0,Molina de Segura,Molina de Segura,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B43 - Usos de suelo rural;B44 - Actividad económica,M-Medio,98653.18,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,10.0,Cáceres,10109.0,Logrosán,Logrosán,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad;B44 - Actividad económica;B45 - Otro,H-Alto,138955.03,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,28.0,Madrid,28978.0,Cubas de la Sagra,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2682.6,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48084.0,Sestao,Sestao,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,817.33,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,12.0,Castelló/Castellón,12100.0,Sant Mateu,Sant Mateu,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,372558.61,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,13.0,Ciudad Real,13036.0,Los Cortijos,Los Cortijos,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad,I-Insignificante,173.21,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48904.0,Sondika,Sondika,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,14979.35,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30037.0,Torre-Pacheco,Torre-Pacheco,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B43 - Usos de suelo rural;B44 - Actividad económica,M-Medio,57683.69,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,46.0,València/Valencia,46202.0,la Pobla de Vallbona,la Pobla de Vallbona,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,495449.42,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,45.0,Toledo,45214.0,Cedillo del Condado,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2649.84,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,3.0,Alacant/Alicante,3099.0,Orihuela,Orihuela,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B43 - Usos de suelo rural;B44 - Actividad económica,M-Medio,52485.25,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,46.0,València/Valencia,46214.0,Riba-roja de Túria,Riba-roja de Túria,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,2199301.78,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,10.0,Cáceres,10112.0,Madrigalejo,Madrigalejo,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad;B44 - Actividad económica;B45 - Otro,M-Medio,27339.17,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,28.0,Madrid,28250.0,Torrelodones,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2483.43,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48085.0,Sopela,Sopela,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,1425.28,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,45.0,Toledo,45650.0,Espinoso del Rey,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2456.64,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,13.0,Ciudad Real,13052.0,Malagón,Malagón,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad,I-Insignificante,278.37,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30043.0,Yecla,Yecla,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B44 - Actividad económica,L-Bajo,44485.43,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,46.0,València/Valencia,17197.0,Torrent,Torrent,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,1510412.77,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,17.0,Girona,17197.0,Torrent,Torrent,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,1510412.77,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48086.0,Sopuerta,Sopuerta,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,6582.86,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,28.0,Madrid,28660.0,Boadilla del Monte,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2410.25,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48065.0,Ugao-Miraballes,Ugao-Miraballes,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,54482.61,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30014.0,Campos del Río,Campos del Río,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B44 - Actividad económica,L-Bajo,33624.62,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,46.0,València/Valencia,46159.0,Manises,Manises,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,1156047.97,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,6.0,Badajoz,6080.0,Medellín,Medellín,True,diccionario_taux_municipios,1;2,1,3,,,B44 - Actividad económica,L-Bajo,4215.31,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,3.0,Alacant/Alicante,3065.0,Elx/Elche,Elx/Elche,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B44 - Actividad económica,L-Bajo,22831.5,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48074.0,Urduña/Orduña,Urduña/Orduña,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,14128.14,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,28.0,Madrid,28540.0,Perales de Tajuña,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2091.63,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES080_20221111,#InundacionesJucarNov22,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,11,2022-11-11,2.0,municipio,ES080,46.0,València/Valencia,46021.0,Aldaia,Aldaia,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,751707.21,,,,,,,,,,,,,,,,,3,Bajo Turia; Río Seco; Bajo Mijares,1,Júcar,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,6.0,Badajoz,6083.0,Mérida,Mérida,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad;B44 - Actividad económica;B45 - Otro,H-Alto,258850.31,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,10.0,Cáceres,10121.0,Miajadas,Miajadas,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad;B44 - Actividad económica;B45 - Otro,M-Medio,38420.09,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,9.0,Burgos,9410.0,Valle de Mena,Valle de Mena,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,221376.0,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30020.0,Fortuna,Fortuna,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B44 - Actividad económica,L-Bajo,20812.06,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,19.0,Guadalajara,19005.0,Guadalajara,Alarilla,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,2012.65,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,3.0,Alacant/Alicante,3113.0,Rojales,Rojales,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B44 - Actividad económica,L-Bajo,20029.43,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,6.0,Badajoz,6084.0,Mirandilla,Mirandilla,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad,L-Bajo,4193.03,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,45.0,Toledo,45213.0,Palomeque,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,1989.64,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48080.0,Valle de Trápaga-Trapagaran,Valle de Trápaga-Trapagaran,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H,1769549.9,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
ES080_20230523,#InundacionesComunidadValencianaMayo2023,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2023,5,2023-05-23,1.0,municipio,ES080,12.0,Castelló/Castellón,12040.0,Castelló de la Plana,Castelló de la Plana,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,875401.66,,,,,,,,,,,,,,,,,1,Río Seco y Barranco de la Parreta,1,Júcar,0,0,1
ES080_20230523,#InundacionesComunidadValencianaMayo2023,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2023,5,2023-05-23,1.0,municipio,ES080,12.0,Castelló/Castellón,12028.0,Benicàssim/Benicasim,Benicàssim/Benicasim,True,diccionario_taux_municipios,1;2,1,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,H-Alto,1953892.64,,,,,,,,,,,,,,,,,1,Río Seco y Barranco de la Parreta,1,Júcar,0,0,1
ES040_20221212,#InundacionesBorrascaEfrain,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2022,12,2022-12-12,5.0,municipio,ES040,6.0,Badajoz,6088.0,Montijo,Montijo,True,diccionario_taux_municipios,1;2,1,3,,,B41 - Propiedad;B44 - Actividad económica;B45 - Otro,M-Medio,24887.56,,,,,,,,,,,,,,,,,20,Guadalupejo II; Guadiana IV; Zújar; Gargáligas; Ruecas I,1,Guadiana,0,0,1
ES030_20190826,#InundacionesGotafríaAgosto19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,8,2019-08-26,1.0,municipio,ES030,28.0,Madrid,28560.0,Carabaña,,False,inferida_desde_codigo_ine,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,1964.31,,,,,,,,,,,,,,,,,17,,1,Tajo,0,0,1
ES070_20190418,#InundacionesAbril19,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2019,4,2019-04-18,4.0,municipio,ES070,30.0,Murcia,30011.0,Blanca,Blanca,True,diccionario_taux_municipios,1,1,4;7,3579.0,,B41 - Propiedad;B44 - Actividad económica,L-Bajo,19100.34,,,,,,,,,,,,,,,,,18,JUDIO; ENDORREICA DE YECLA; SEGURA; MULA; SEGURA/GUADALENTIN,1,Segura,0,0,1
ES017_20211128,#InundacionesBarbadunIbaizabalDebaOriaUrumeNoviembre21,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2021,11,2021-11-28,2.0,municipio,ES017,48.0,Bizkaia,48096.0,Zalla,Zalla,True,diccionario_taux_municipios,1;2,1;2,1,0.0,,B41 - Propiedad;B42 - Infraestructura;B43 - Usos de suelo rural;B44 - Actividad económica,L,85795.78,,,,,,,,,,,,,,,,,29,REGATA ARTESIAGA; RÍO CADAGUA; RÍO NERVIÓN \ IBAIZABAL IBAIA; IBAIZABAL IBAIA; RÍO NERVIÓN,1,Cantábrico Oriental,0,0,1
